Suburb,Type,Bedroom2,Bathroom,Landsize,Price
Sunbury,h,3.0,1.0,606.0,438000.0
Sunbury,h,3.0,1.0,639.0,455000.0
Sunbury,h,3.0,1.0,650.0,440500.0
Sunbury,h,3.0,1.0,664.0,480500.0
Sunbury,h,3.0,1.0,678.0,500000.0
Sunbury,h,3.0,1.0,754.0,475000.0
Sunbury,h,3.0,1.0,1011.0,755000.0
Sunbury,h,3.0,1.0,1050.0,662000.0
Sunbury,h,3.0,2.0,350.0,436000.0
Sunbury,h,3.0,2.0,563.0,495000.0
Sunbury,h,3.0,2.0,588.0,516000.0
Sunbury,h,3.0,2.0,600.0,410000.0
Sunbury,h,3.0,2.0,646.0,480000.0
Sunbury,h,3.0,2.0,650.0,431250.0
Sunbury,h,3.0,2.0,664.0,482000.0
Sunbury,h,3.0,2.0,688.0,498500.0
Sunbury,h,3.0,2.0,690.0,455000.0
Sunbury,h,3.0,2.0,729.0,657500.0
Sunbury,h,3.0,2.0,755.0,605000.0
Sunbury,h,3.0,2.0,1058.0,778000.0
Sunbury,h,3.0,3.0,852.0,650000.0
Sunbury,h,4.0,2.0,581.0,512500.0
Sunbury,h,4.0,2.0,587.0,410000.0
Sunbury,h,4.0,2.0,613.0,580000.0
Sunbury,h,4.0,2.0,650.0,540000.0
Sunbury,h,4.0,2.0,693.0,570000.0
Sunbury,h,4.0,2.0,738.0,605000.0
Sunbury,h,4.0,2.0,808.0,535000.0
Sunbury,h,4.0,2.0,939.0,597000.0
Sunbury,h,4.0,2.0,1007.0,600000.0
Sunbury,h,4.0,2.0,1011.0,763000.0
Sunbury,h,5.0,3.0,615.0,675000.0
Sunbury,u,2.0,1.0,143.0,360000.0
Sunshine,h,2.0,1.0,155.0,435000.0
Sunshine,h,2.0,1.0,204.0,611000.0
Sunshine,h,2.0,1.0,210.0,591000.0
Sunshine,h,2.0,1.0,225.0,425000.0
Sunshine,h,2.0,1.0,254.0,555000.0
Sunshine,h,2.0,1.0,322.0,490000.0
Sunshine,h,2.0,1.0,418.0,615000.0
Sunshine,h,2.0,1.0,457.0,710000.0
Sunshine,h,2.0,1.0,465.0,720000.0
Sunshine,h,2.0,1.0,580.0,825000.0
Sunshine,h,2.0,1.0,611.0,695000.0
Sunshine,h,2.0,1.0,613.0,551000.0
Sunshine,h,2.0,1.0,619.0,710000.0
Sunshine,h,2.0,2.0,581.0,1001000.0
Sunshine,h,3.0,1.0,0.0,600000.0
Sunshine,h,3.0,1.0,36.0,595000.0
Sunshine,h,3.0,1.0,203.0,625000.0
Sunshine,h,3.0,1.0,206.0,532000.0
Sunshine,h,3.0,1.0,306.0,460000.0
Sunshine,h,3.0,1.0,351.0,679500.0
Sunshine,h,3.0,1.0,376.0,620000.0
Sunshine,h,3.0,1.0,426.0,794000.0
Sunshine,h,3.0,1.0,427.0,591500.0
Sunshine,h,3.0,1.0,435.0,735000.0
Sunshine,h,3.0,1.0,438.0,590000.0
Sunshine,h,3.0,1.0,446.0,860000.0
Sunshine,h,3.0,1.0,459.0,717500.0
Sunshine,h,3.0,1.0,462.0,722500.0
Sunshine,h,3.0,1.0,463.0,880000.0
Sunshine,h,3.0,1.0,469.0,580000.0
Sunshine,h,3.0,1.0,483.0,730000.0
Sunshine,h,3.0,1.0,485.0,692000.0
Sunshine,h,3.0,1.0,486.0,780000.0
Sunshine,h,3.0,1.0,487.0,607500.0
Sunshine,h,3.0,1.0,490.0,662500.0
Sunshine,h,3.0,1.0,494.0,711000.0
Sunshine,h,3.0,1.0,497.0,655000.0
Sunshine,h,3.0,1.0,500.0,675000.0
Sunshine,h,3.0,1.0,505.0,775000.0
Sunshine,h,3.0,1.0,508.0,830500.0
Sunshine,h,3.0,1.0,510.0,762500.0
Sunshine,h,3.0,1.0,511.0,816000.0
Sunshine,h,3.0,1.0,513.0,657500.0
Sunshine,h,3.0,1.0,518.0,745000.0
Sunshine,h,3.0,1.0,534.0,725000.0
Sunshine,h,3.0,1.0,535.0,570000.0
Sunshine,h,3.0,1.0,539.0,735000.0
Sunshine,h,3.0,1.0,542.0,702000.0
Sunshine,h,3.0,1.0,550.0,783000.0
Sunshine,h,3.0,1.0,554.0,717500.0
Sunshine,h,3.0,1.0,555.0,651500.0
Sunshine,h,3.0,1.0,557.0,841000.0
Sunshine,h,3.0,1.0,558.0,715000.0
Sunshine,h,3.0,1.0,563.0,607000.0
Sunshine,h,3.0,1.0,589.0,571000.0
Sunshine,h,3.0,1.0,616.0,695000.0
Sunshine,h,3.0,1.0,631.0,805000.0
Sunshine,h,3.0,1.0,668.0,890000.0
Sunshine,h,3.0,1.0,700.0,950000.0
Sunshine,h,3.0,1.0,703.0,910000.0
Sunshine,h,3.0,1.0,704.0,950000.0
Sunshine,h,3.0,1.0,705.0,610000.0
Sunshine,h,3.0,1.0,725.0,930000.0
Sunshine,h,3.0,1.0,750.0,595999.0
Sunshine,h,3.0,1.0,879.0,1001000.0
Sunshine,h,3.0,2.0,119.0,460000.0
Sunshine,h,3.0,2.0,286.0,590000.0
Sunshine,h,3.0,2.0,485.0,700000.0
Sunshine,h,3.0,2.0,540.0,775000.0
Sunshine,h,3.0,2.0,572.0,940000.0
Sunshine,h,3.0,2.0,573.0,1070000.0
Sunshine,h,3.0,2.0,653.0,910000.0
Sunshine,h,3.0,2.0,655.0,880000.0
Sunshine,h,3.0,2.0,660.0,660000.0
Sunshine,h,4.0,1.0,502.0,830000.0
Sunshine,h,4.0,1.0,521.0,691000.0
Sunshine,h,4.0,1.0,562.0,888000.0
Sunshine,h,4.0,1.0,603.0,670000.0
Sunshine,h,4.0,1.0,615.0,970000.0
Sunshine,h,4.0,1.0,631.0,635000.0
Sunshine,h,4.0,1.0,650.0,730000.0
Sunshine,h,4.0,1.0,654.0,990000.0
Sunshine,h,4.0,1.0,668.0,890000.0
Sunshine,h,4.0,1.0,726.0,1350500.0
Sunshine,h,4.0,2.0,430.0,895000.0
Sunshine,h,4.0,2.0,465.0,835000.0
Sunshine,h,4.0,2.0,504.0,930000.0
Sunshine,h,4.0,2.0,567.0,726000.0
Sunshine,h,4.0,2.0,690.0,895000.0
Sunshine,h,4.0,2.0,803.0,1030000.0
Sunshine,h,4.0,2.0,807.0,700000.0
Sunshine,t,2.0,2.0,204.0,410000.0
Sunshine,t,3.0,1.0,224.0,500000.0
Sunshine,t,3.0,2.0,177.0,525000.0
Sunshine,u,1.0,1.0,44.0,245000.0
Sunshine,u,2.0,1.0,0.0,550000.0
Sunshine,u,2.0,1.0,79.0,260000.0
Sunshine,u,2.0,1.0,153.0,425500.0
Sunshine,u,2.0,1.0,234.0,470000.0
Sunshine,u,3.0,1.0,301.0,490000.0
Sunshine,u,4.0,2.0,283.0,660000.0
Sunshine North,h,2.0,1.0,343.0,435000.0
Sunshine North,h,2.0,1.0,588.0,715000.0
Sunshine North,h,2.0,1.0,615.0,560000.0
Sunshine North,h,2.0,1.0,630.0,732500.0
Sunshine North,h,2.0,1.0,968.0,1190000.0
Sunshine North,h,3.0,1.0,0.0,580000.0
Sunshine North,h,3.0,1.0,251.0,503000.0
Sunshine North,h,3.0,1.0,331.0,502500.0
Sunshine North,h,3.0,1.0,465.0,600000.0
Sunshine North,h,3.0,1.0,471.0,632000.0
Sunshine North,h,3.0,1.0,476.0,650000.0
Sunshine North,h,3.0,1.0,532.0,670000.0
Sunshine North,h,3.0,1.0,535.0,520000.0
Sunshine North,h,3.0,1.0,538.0,700000.0
Sunshine North,h,3.0,1.0,541.0,490000.0
Sunshine North,h,3.0,1.0,546.0,485000.0
Sunshine North,h,3.0,1.0,551.0,718000.0
Sunshine North,h,3.0,1.0,553.0,680000.0
Sunshine North,h,3.0,1.0,556.0,650000.0
Sunshine North,h,3.0,1.0,557.0,595000.0
Sunshine North,h,3.0,1.0,565.0,555000.0
Sunshine North,h,3.0,1.0,568.0,790000.0
Sunshine North,h,3.0,1.0,575.0,607000.0
Sunshine North,h,3.0,1.0,581.0,521250.0
Sunshine North,h,3.0,1.0,589.0,595000.0
Sunshine North,h,3.0,1.0,592.0,685000.0
Sunshine North,h,3.0,1.0,598.0,650000.0
Sunshine North,h,3.0,1.0,602.0,635800.0
Sunshine North,h,3.0,1.0,608.0,800000.0
Sunshine North,h,3.0,1.0,609.0,620500.0
Sunshine North,h,3.0,1.0,610.0,710000.0
Sunshine North,h,3.0,1.0,611.0,650000.0
Sunshine North,h,3.0,1.0,617.0,605000.0
Sunshine North,h,3.0,1.0,619.0,621000.0
Sunshine North,h,3.0,1.0,625.0,630000.0
Sunshine North,h,3.0,1.0,629.0,690000.0
Sunshine North,h,3.0,1.0,634.0,600000.0
Sunshine North,h,3.0,1.0,637.0,690500.0
Sunshine North,h,3.0,1.0,668.0,725000.0
Sunshine North,h,3.0,1.0,673.0,591000.0
Sunshine North,h,3.0,1.0,690.0,780000.0
Sunshine North,h,3.0,1.0,692.0,808000.0
Sunshine North,h,3.0,1.0,694.0,871000.0
Sunshine North,h,3.0,1.0,697.0,905000.0
Sunshine North,h,3.0,1.0,707.0,665000.0
Sunshine North,h,3.0,1.0,751.0,600000.0
Sunshine North,h,3.0,2.0,528.0,571500.0
Sunshine North,h,3.0,2.0,630.0,701000.0
Sunshine North,h,3.0,3.0,221.0,620000.0
Sunshine North,h,4.0,1.0,123.0,640000.0
Sunshine North,h,4.0,1.0,581.0,626800.0
Sunshine North,h,4.0,1.0,609.0,640000.0
Sunshine North,h,4.0,1.0,615.0,736000.0
Sunshine North,h,4.0,1.0,665.0,775000.0
Sunshine North,h,4.0,1.0,683.0,716000.0
Sunshine North,h,4.0,2.0,400.0,895000.0
Sunshine North,h,4.0,2.0,570.0,705000.0
Sunshine North,h,4.0,2.0,600.0,665000.0
Sunshine North,h,4.0,2.0,635.0,735000.0
Sunshine North,h,4.0,2.0,786.0,1000000.0
Sunshine North,h,5.0,2.0,661.0,605000.0
Sunshine North,h,6.0,2.0,588.0,750000.0
Sunshine North,t,4.0,2.0,283.0,650000.0
Sunshine North,u,2.0,1.0,14.0,315000.0
Sunshine North,u,2.0,1.0,150.0,429000.0
Sunshine West,h,1.0,1.0,0.0,280000.0
Sunshine West,h,3.0,1.0,283.0,450000.0
Sunshine West,h,3.0,1.0,305.0,453000.0
Sunshine West,h,3.0,1.0,367.0,305000.0
Sunshine West,h,3.0,1.0,512.0,545000.0
Sunshine West,h,3.0,1.0,520.0,713500.0
Sunshine West,h,3.0,1.0,534.0,622500.0
Sunshine West,h,3.0,1.0,538.0,488000.0
Sunshine West,h,3.0,1.0,539.0,486000.0
Sunshine West,h,3.0,1.0,540.0,690000.0
Sunshine West,h,3.0,1.0,541.0,500000.0
Sunshine West,h,3.0,1.0,573.0,530000.0
Sunshine West,h,3.0,1.0,582.0,560000.0
Sunshine West,h,3.0,1.0,586.0,472500.0
Sunshine West,h,3.0,1.0,591.0,470000.0
Sunshine West,h,3.0,1.0,603.0,547500.0
Sunshine West,h,3.0,1.0,612.0,650000.0
Sunshine West,h,3.0,1.0,613.0,551000.0
Sunshine West,h,3.0,1.0,616.0,640000.0
Sunshine West,h,3.0,1.0,620.0,515000.0
Sunshine West,h,3.0,1.0,623.0,530000.0
Sunshine West,h,3.0,1.0,626.0,630000.0
Sunshine West,h,3.0,1.0,627.0,500000.0
Sunshine West,h,3.0,1.0,650.0,637500.0
Sunshine West,h,3.0,1.0,655.0,451000.0
Sunshine West,h,3.0,1.0,656.0,581000.0
Sunshine West,h,3.0,1.0,672.0,583500.0
Sunshine West,h,3.0,1.0,686.0,575000.0
Sunshine West,h,3.0,1.0,691.0,585000.0
Sunshine West,h,3.0,1.0,694.0,682000.0
Sunshine West,h,3.0,1.0,695.0,687000.0
Sunshine West,h,3.0,1.0,696.0,480000.0
Sunshine West,h,3.0,1.0,697.0,689000.0
Sunshine West,h,3.0,1.0,699.0,620000.0
Sunshine West,h,3.0,1.0,700.0,640500.0
Sunshine West,h,3.0,1.0,701.0,643000.0
Sunshine West,h,3.0,1.0,726.0,680000.0
Sunshine West,h,3.0,1.0,739.0,795000.0
Sunshine West,h,3.0,1.0,757.0,571000.0
Sunshine West,h,3.0,1.0,780.0,496000.0
Sunshine West,h,3.0,1.0,792.0,825000.0
Sunshine West,h,3.0,1.0,836.0,555000.0
Sunshine West,h,3.0,1.0,990.0,710000.0
Sunshine West,h,3.0,1.0,1143.0,760000.0
Sunshine West,h,3.0,2.0,156.0,555000.0
Sunshine West,h,3.0,2.0,519.0,511000.0
Sunshine West,h,3.0,2.0,535.0,520000.0
Sunshine West,h,3.0,2.0,579.0,600000.0
Sunshine West,h,3.0,2.0,667.0,615000.0
Sunshine West,h,3.0,2.0,697.0,590000.0
Sunshine West,h,3.0,2.0,805.0,750500.0
Sunshine West,h,3.0,3.0,699.0,665000.0
Sunshine West,h,3.0,4.0,482.0,485000.0
Sunshine West,h,4.0,1.0,520.0,601000.0
Sunshine West,h,4.0,1.0,534.0,682000.0
Sunshine West,h,4.0,1.0,672.0,510000.0
Sunshine West,h,4.0,2.0,270.0,580000.0
Sunshine West,h,4.0,2.0,332.0,515000.0
Sunshine West,h,4.0,2.0,572.0,685000.0
Sunshine West,h,4.0,2.0,611.0,625000.0
Sunshine West,h,4.0,2.0,616.0,645000.0
Sunshine West,h,4.0,2.0,651.0,657000.0
Sunshine West,h,4.0,2.0,654.0,715000.0
Sunshine West,h,4.0,2.0,690.0,765000.0
Sunshine West,h,4.0,2.0,696.0,662250.0
Sunshine West,h,4.0,2.0,699.0,859000.0
Sunshine West,h,4.0,2.0,759.0,705000.0
Sunshine West,h,4.0,2.0,765.0,645400.0
Sunshine West,h,5.0,2.0,596.0,621000.0
Sunshine West,t,3.0,2.0,333.0,510000.0
Sunshine West,t,3.0,2.0,358.0,615000.0
Sunshine West,t,3.0,3.0,134.0,521000.0
Sunshine West,t,3.0,3.0,344.0,450000.0
Sunshine West,u,2.0,1.0,235.0,350000.0
Sunshine West,u,3.0,1.0,322.0,518000.0
Sunshine West,u,3.0,2.0,240.0,545000.0
Surrey Hills,h,0.0,2.0,335.0,1560000.0
Surrey Hills,h,2.0,1.0,163.0,600000.0
Surrey Hills,h,2.0,1.0,269.0,1260000.0
Surrey Hills,h,2.0,1.0,387.0,680000.0
Surrey Hills,h,2.0,1.0,437.0,1650000.0
Surrey Hills,h,2.0,1.0,858.0,1950000.0
Surrey Hills,h,2.0,2.0,323.0,1250000.0
Surrey Hills,h,2.0,2.0,405.0,1864000.0
Surrey Hills,h,3.0,1.0,391.0,1018000.0
Surrey Hills,h,3.0,1.0,414.0,1135000.0
Surrey Hills,h,3.0,1.0,438.0,1715000.0
Surrey Hills,h,3.0,1.0,441.0,2180000.0
Surrey Hills,h,3.0,1.0,490.0,1205000.0
Surrey Hills,h,3.0,1.0,516.0,1785000.0
Surrey Hills,h,3.0,1.0,586.0,1580000.0
Surrey Hills,h,3.0,1.0,627.0,1751000.0
Surrey Hills,h,3.0,1.0,665.0,1620000.0
Surrey Hills,h,3.0,1.0,763.0,1700000.0
Surrey Hills,h,3.0,1.0,829.0,2225000.0
Surrey Hills,h,3.0,1.0,841.0,2100000.0
Surrey Hills,h,3.0,1.0,843.0,2009000.0
Surrey Hills,h,3.0,2.0,247.0,1150000.0
Surrey Hills,h,3.0,2.0,267.0,1185000.0
Surrey Hills,h,3.0,2.0,347.0,1525000.0
Surrey Hills,h,3.0,2.0,368.0,1652000.0
Surrey Hills,h,3.0,2.0,385.0,1385000.0
Surrey Hills,h,3.0,2.0,404.0,1910000.0
Surrey Hills,h,3.0,2.0,444.0,1050000.0
Surrey Hills,h,3.0,2.0,457.0,1250000.0
Surrey Hills,h,3.0,2.0,585.0,1960000.0
Surrey Hills,h,3.0,2.0,632.0,1850000.0
Surrey Hills,h,3.0,2.0,677.0,1350000.0
Surrey Hills,h,3.0,2.0,735.0,2300000.0
Surrey Hills,h,3.0,2.0,780.0,1775000.0
Surrey Hills,h,3.0,2.0,798.0,1725000.0
Surrey Hills,h,3.0,2.0,808.0,1755000.0
Surrey Hills,h,3.0,2.0,816.0,2200000.0
Surrey Hills,h,3.0,2.0,843.0,2350000.0
Surrey Hills,h,3.0,2.0,949.0,2050000.0
Surrey Hills,h,3.0,2.0,1004.0,2567500.0
Surrey Hills,h,3.0,2.0,1255.0,2100000.0
Surrey Hills,h,4.0,1.0,579.0,1700000.0
Surrey Hills,h,4.0,1.0,600.0,1600000.0
Surrey Hills,h,4.0,1.0,605.0,1490000.0
Surrey Hills,h,4.0,2.0,383.0,2003000.0
Surrey Hills,h,4.0,2.0,486.0,1530000.0
Surrey Hills,h,4.0,2.0,494.0,1455000.0
Surrey Hills,h,4.0,2.0,536.0,1251000.0
Surrey Hills,h,4.0,2.0,619.0,1835000.0
Surrey Hills,h,4.0,2.0,702.0,2125000.0
Surrey Hills,h,4.0,2.0,715.0,1812500.0
Surrey Hills,h,4.0,2.0,734.0,2200000.0
Surrey Hills,h,4.0,2.0,745.0,2060000.0
Surrey Hills,h,4.0,2.0,764.0,2360000.0
Surrey Hills,h,4.0,2.0,779.0,2860000.0
Surrey Hills,h,4.0,2.0,783.0,2500000.0
Surrey Hills,h,4.0,2.0,798.0,2345000.0
Surrey Hills,h,4.0,2.0,809.0,1300000.0
Surrey Hills,h,4.0,2.0,817.0,1750000.0
Surrey Hills,h,4.0,2.0,832.0,3100000.0
Surrey Hills,h,4.0,2.0,861.0,2550000.0
Surrey Hills,h,4.0,2.0,867.0,1930000.0
Surrey Hills,h,4.0,2.0,910.0,2290000.0
Surrey Hills,h,4.0,2.0,924.0,2760000.0
Surrey Hills,h,4.0,3.0,349.0,1810000.0
Surrey Hills,h,4.0,3.0,416.0,1910000.0
Surrey Hills,h,4.0,3.0,596.0,2440000.0
Surrey Hills,h,4.0,3.0,713.0,1650000.0
Surrey Hills,h,4.0,3.0,771.0,2128000.0
Surrey Hills,h,4.0,3.0,773.0,2370000.0
Surrey Hills,h,4.0,3.0,1005.0,2720000.0
Surrey Hills,h,4.0,3.0,1064.0,2160000.0
Surrey Hills,h,5.0,2.0,612.0,1850000.0
Surrey Hills,h,5.0,2.0,632.0,1518000.0
Surrey Hills,h,5.0,2.0,641.0,1975000.0
Surrey Hills,h,5.0,2.0,739.0,2505000.0
Surrey Hills,h,5.0,2.0,754.0,2230000.0
Surrey Hills,h,5.0,2.0,1025.0,2100000.0
Surrey Hills,h,5.0,3.0,368.0,1825000.0
Surrey Hills,h,5.0,3.0,593.0,2400000.0
Surrey Hills,h,5.0,3.0,735.0,2100000.0
Surrey Hills,h,5.0,3.0,777.0,2630000.0
Surrey Hills,h,5.0,3.0,1011.0,3625000.0
Surrey Hills,h,5.0,4.0,827.0,2100000.0
Surrey Hills,h,5.0,4.0,1076.0,2450000.0
Surrey Hills,h,5.0,5.0,693.0,1650000.0
Surrey Hills,h,6.0,3.0,650.0,2000000.0
Surrey Hills,t,1.0,2.0,88.0,770500.0
Surrey Hills,t,2.0,1.0,140.0,781000.0
Surrey Hills,t,3.0,1.0,217.0,865000.0
Surrey Hills,t,3.0,1.0,271.0,938000.0
Surrey Hills,t,3.0,2.0,226.0,1330500.0
Surrey Hills,t,3.0,2.0,302.0,1325000.0
Surrey Hills,t,4.0,2.0,401.0,1110000.0
Surrey Hills,u,1.0,1.0,951.0,656000.0
Surrey Hills,u,2.0,1.0,0.0,562500.0
Surrey Hills,u,2.0,1.0,96.0,620000.0
Surrey Hills,u,2.0,1.0,101.0,600000.0
Surrey Hills,u,2.0,1.0,102.0,610000.0
Surrey Hills,u,2.0,1.0,108.0,813000.0
Surrey Hills,u,2.0,1.0,119.0,682000.0
Surrey Hills,u,2.0,1.0,124.0,600000.0
Surrey Hills,u,2.0,1.0,149.0,780000.0
Surrey Hills,u,2.0,1.0,156.0,770000.0
Surrey Hills,u,2.0,1.0,161.0,745000.0
Surrey Hills,u,2.0,1.0,165.0,823000.0
Surrey Hills,u,2.0,1.0,170.0,778500.0
Surrey Hills,u,2.0,1.0,174.0,550000.0
Surrey Hills,u,2.0,1.0,180.0,827500.0
Surrey Hills,u,2.0,1.0,193.0,740000.0
Surrey Hills,u,2.0,1.0,226.0,899000.0
Surrey Hills,u,2.0,1.0,297.0,805000.0
Surrey Hills,u,2.0,1.0,681.0,760000.0
Surrey Hills,u,2.0,1.0,982.0,831000.0
Surrey Hills,u,2.0,1.0,1501.0,807000.0
Surrey Hills,u,3.0,1.0,0.0,694000.0
Surrey Hills,u,3.0,1.0,195.0,736000.0
Surrey Hills,u,3.0,1.0,217.0,880000.0
Surrey Hills,u,3.0,2.0,0.0,1050000.0
Surrey Hills,u,3.0,2.0,252.0,930000.0
Surrey Hills,u,3.0,2.0,270.0,1290000.0
Sydenham,h,3.0,2.0,338.0,471000.0
Sydenham,h,3.0,2.0,360.0,620000.0
Sydenham,h,3.0,2.0,662.0,585000.0
Sydenham,h,3.0,2.0,665.0,659500.0
Sydenham,h,4.0,2.0,1017.0,740000.0
Tarneit,h,3.0,1.0,346.0,451500.0
Tarneit,h,3.0,1.0,466.0,350000.0
Tarneit,h,3.0,2.0,326.0,446000.0
Tarneit,h,3.0,2.0,400.0,530000.0
Tarneit,h,3.0,2.0,407.0,526000.0
Tarneit,h,4.0,2.0,371.0,463500.0
Tarneit,h,4.0,2.0,448.0,496000.0
Tarneit,h,4.0,2.0,452.0,560000.0
Tarneit,h,4.0,2.0,462.0,586000.0
Tarneit,h,4.0,2.0,498.0,505000.0
Taylors Hill,h,3.0,2.0,343.0,530000.0
Taylors Hill,h,3.0,2.0,389.0,520000.0
Taylors Hill,h,3.0,2.0,431.0,558000.0
Taylors Hill,h,3.0,2.0,666.0,680000.0
Taylors Hill,h,3.0,2.0,684.0,645000.0
Taylors Hill,h,4.0,2.0,724.0,605500.0
Taylors Hill,h,5.0,3.0,450.0,725500.0
Taylors Lakes,h,3.0,1.0,678.0,685000.0
Taylors Lakes,h,3.0,2.0,189.0,427500.0
Taylors Lakes,h,3.0,2.0,649.0,746000.0
Taylors Lakes,h,3.0,2.0,655.0,630000.0
Taylors Lakes,h,3.0,2.0,657.0,600000.0
Taylors Lakes,h,3.0,2.0,665.0,695000.0
Taylors Lakes,h,3.0,2.0,677.0,705000.0
Taylors Lakes,h,3.0,2.0,723.0,693000.0
Taylors Lakes,h,3.0,2.0,808.0,790500.0
Taylors Lakes,h,3.0,3.0,654.0,760000.0
Taylors Lakes,h,4.0,2.0,644.0,704000.0
Taylors Lakes,h,4.0,2.0,645.0,688000.0
Taylors Lakes,h,4.0,2.0,651.0,701000.0
Taylors Lakes,h,4.0,2.0,684.0,716000.0
Taylors Lakes,h,4.0,2.0,712.0,751000.0
Taylors Lakes,h,4.0,3.0,679.0,715000.0
Taylors Lakes,h,4.0,3.0,724.0,853000.0
Taylors Lakes,h,4.0,3.0,876.0,800000.0
Taylors Lakes,h,5.0,2.0,663.0,780000.0
Taylors Lakes,h,5.0,2.0,705.0,805000.0
Taylors Lakes,h,5.0,3.0,771.0,1300000.0
Taylors Lakes,t,3.0,2.0,198.0,502000.0
Templestowe,h,3.0,2.0,809.0,1350000.0
Templestowe,h,3.0,2.0,926.0,1280000.0
Templestowe,h,4.0,2.0,457.0,2000000.0
Templestowe,h,4.0,2.0,520.0,910000.0
Templestowe,h,4.0,2.0,646.0,1205000.0
Templestowe,h,4.0,2.0,689.0,1753000.0
Templestowe,h,4.0,2.0,779.0,1150000.0
Templestowe,h,4.0,2.0,812.0,1275000.0
Templestowe,h,4.0,2.0,883.0,1450000.0
Templestowe,h,4.0,2.0,1025.0,1350000.0
Templestowe,h,4.0,2.0,1330.0,2600000.0
Templestowe,h,4.0,3.0,682.0,1860000.0
Templestowe,h,4.0,3.0,896.0,1635000.0
Templestowe,h,5.0,2.0,862.0,2330000.0
Templestowe,h,5.0,3.0,767.0,1300000.0
Templestowe,h,5.0,3.0,787.0,1750000.0
Templestowe,h,5.0,3.0,807.0,1930000.0
Templestowe,h,5.0,3.0,4001.0,2300000.0
Templestowe,t,3.0,2.0,217.0,795000.0
Templestowe Lower,h,3.0,1.0,313.0,742500.0
Templestowe Lower,h,3.0,1.0,327.0,650000.0
Templestowe Lower,h,3.0,1.0,655.0,1180000.0
Templestowe Lower,h,3.0,1.0,656.0,1181000.0
Templestowe Lower,h,3.0,1.0,661.0,940000.0
Templestowe Lower,h,3.0,1.0,664.0,1065000.0
Templestowe Lower,h,3.0,1.0,716.0,1204000.0
Templestowe Lower,h,3.0,1.0,720.0,1220000.0
Templestowe Lower,h,3.0,1.0,723.0,1190000.0
Templestowe Lower,h,3.0,1.0,726.0,1053000.0
Templestowe Lower,h,3.0,1.0,727.0,1050000.0
Templestowe Lower,h,3.0,1.0,730.0,1200000.0
Templestowe Lower,h,3.0,1.0,743.0,1370000.0
Templestowe Lower,h,3.0,1.0,745.0,1385000.0
Templestowe Lower,h,3.0,1.0,770.0,1155000.0
Templestowe Lower,h,3.0,1.0,794.0,1210000.0
Templestowe Lower,h,3.0,1.0,796.0,2025000.0
Templestowe Lower,h,3.0,1.0,799.0,1002000.0
Templestowe Lower,h,3.0,1.0,900.0,1290000.0
Templestowe Lower,h,3.0,1.0,907.0,1503500.0
Templestowe Lower,h,3.0,2.0,467.0,838000.0
Templestowe Lower,h,3.0,2.0,643.0,1101000.0
Templestowe Lower,h,3.0,2.0,649.0,1098000.0
Templestowe Lower,h,3.0,2.0,673.0,1240000.0
Templestowe Lower,h,3.0,2.0,706.0,1138000.0
Templestowe Lower,h,3.0,2.0,725.0,1350000.0
Templestowe Lower,h,3.0,2.0,751.0,1010000.0
Templestowe Lower,h,3.0,2.0,779.0,1245000.0
Templestowe Lower,h,3.0,2.0,812.0,1509000.0
Templestowe Lower,h,3.0,2.0,838.0,1250000.0
Templestowe Lower,h,3.0,2.0,875.0,1211000.0
Templestowe Lower,h,3.0,2.0,962.0,1051000.0
Templestowe Lower,h,4.0,1.0,618.0,903000.0
Templestowe Lower,h,4.0,1.0,826.0,870000.0
Templestowe Lower,h,4.0,2.0,420.0,1500000.0
Templestowe Lower,h,4.0,2.0,636.0,1120000.0
Templestowe Lower,h,4.0,2.0,637.0,1070000.0
Templestowe Lower,h,4.0,2.0,649.0,1150000.0
Templestowe Lower,h,4.0,2.0,650.0,1302000.0
Templestowe Lower,h,4.0,2.0,652.0,990000.0
Templestowe Lower,h,4.0,2.0,654.0,1100000.0
Templestowe Lower,h,4.0,2.0,657.0,1201000.0
Templestowe Lower,h,4.0,2.0,662.0,1375000.0
Templestowe Lower,h,4.0,2.0,671.0,790000.0
Templestowe Lower,h,4.0,2.0,673.0,1407500.0
Templestowe Lower,h,4.0,2.0,675.0,945000.0
Templestowe Lower,h,4.0,2.0,678.0,920000.0
Templestowe Lower,h,4.0,2.0,681.0,1280000.0
Templestowe Lower,h,4.0,2.0,705.0,1118000.0
Templestowe Lower,h,4.0,2.0,725.0,1352000.0
Templestowe Lower,h,4.0,2.0,729.0,1215000.0
Templestowe Lower,h,4.0,2.0,732.0,1222000.0
Templestowe Lower,h,4.0,2.0,741.0,1745000.0
Templestowe Lower,h,4.0,2.0,742.0,1358500.0
Templestowe Lower,h,4.0,2.0,770.0,1209000.0
Templestowe Lower,h,4.0,2.0,774.0,1320000.0
Templestowe Lower,h,4.0,2.0,805.0,1181000.0
Templestowe Lower,h,4.0,2.0,887.0,1280000.0
Templestowe Lower,h,4.0,2.0,948.0,1288000.0
Templestowe Lower,h,4.0,2.0,953.0,975000.0
Templestowe Lower,h,4.0,2.0,1128.0,1561000.0
Templestowe Lower,h,4.0,3.0,706.0,1257000.0
Templestowe Lower,h,4.0,3.0,728.0,1000000.0
Templestowe Lower,h,4.0,3.0,740.0,1325000.0
Templestowe Lower,h,4.0,4.0,386.0,1585000.0
